Homer Simpson,You could fake your own death...,,,,,
Homer Simpson,All you need is a car bomb and...,,,,,
Homer Simpson,"Moe, what do you recommend for severe depression?",,,,,
Homer Simpson,"Actually, it's more like twelve. No, I'm so stupid, seven. It's seven hours. You have seven hours. See? Seven.",,,,,
Homer Simpson,C'mon. You shouldn't be spending your last hours of bachelorhood in a dump like this.,,,,,
Homer Simpson,You should be livin' like there's no tomorrow. And I know just the place.,,,,,
Homer Simpson,"Ahh. Is this the life, or what?",,,,,
Homer Simpson,"Nah, just your screwy country.",,,,,
Homer Simpson,"Don't worry, Apu. Some day you'll meet someone you really love.",,,,,
Homer Simpson,"Gods, eh?",,,,,
Homer Simpson,Screw him.,,,,,
Homer Simpson,Put me down! Ganesh commands you! Oh-ho-ho-ho!,,,,,
Homer Simpson,"Come on, elephant. Put me down! Hey, everyone seems upside down.",,,,,
Homer Simpson,"""Up, up and away, in my beautiful, my beautiful motor boattt..."" Da-da-da-da-da.",,,,,
Homer Simpson,That doesn't matter. The important thing is we won.,,,,,
Homer Simpson,Sheesh! You're the most paranoid family I've ever been affiliated with.,,,,,
Homer Simpson,"I'd like a yellow boat, please. With extra motors.",,,,,
Homer Simpson,Woo hoo!,,,,,
Homer Simpson,"Howdy, gents! I'm here to collect my free--",,,,,
Homer Simpson,OW! OW! My boating arm! What's going on?,,,,,
Homer Simpson,"Lousy cops. Lucky for you I'm double-parked or I'd... There. Now, can I please have my motorboat?",,,,,
Homer Simpson,I didn't like it. The mast had termites.,,,,,
Homer Simpson,Because... the thingee was... shut up.,,,,,
Homer Simpson,Fossils shmossils. You can't stop progress 'cause of some moldy old bones. Bones shmones.,,,,,
Homer Simpson,Lemme through! I got here late!,,,,,
Homer Simpson,Now that's interesting.,,,,,
Homer Simpson,"So long, suckers!",,,,,
Homer Simpson,"Come on... Come on, Angel.",,,,,
Homer Simpson,I'm locking it up in my safe deposit closet with my other valuables.,,,,,
Homer Simpson,I'll just leave it in here a few years and let it appreciate in value.,,,,,
Homer Simpson,"Pfft. That's what they said about this Billy Beer, smartypants.",,,,,
Homer Simpson,Ahh. We elected the wrong Carter.,,,,,
Homer Simpson,Sounds like goood watchin'.,,,,,
Homer Simpson,"Get your own angel, ya moocher.",,,,,
Homer Simpson,"Hey, I'm trying to eat here. Beat it, Pegleg!",,,,,
Homer Simpson,"A buck, eh? That gives me an idea...",,,,,
Homer Simpson,"Fifty cents, please.",,,,,
Homer Simpson,HEEERE'S THE ANGEL! / SEEEE THE ANGEL / IT'S MY ANGEL / NO ONE ELSE'S / NEXT TO-OO TH-E RAKES!,,,,,
Homer Simpson,"No one's calling it an angel, Lisa. If you'll look carefully, you'll notice I never once used the word ""angel"".",,,,,
Homer Simpson,That's a typo.,,,,,
Homer Simpson,"Oh, no. Oh, no. We could lose out on bags and bags of money. It's sacrilegious, I tell ya.",,,,,
Homer Simpson,Pfft! Facts are meaningless. You can use facts to prove anything that's even remotely true. Facts shmacts.,,,,,
Homer Simpson,"Okay, folks. Get your angel glow sticks! No one gets into heaven without a glow stick!",,,,,
Homer Simpson,Somebody stop her!,,,,,
Homer Simpson,"Oh-ho, no! This can't be happening! What the hell are we gonna do with ten thousand angel ashtrayyys?",,,,,
Homer Simpson,You damn well better!,,,,,
Homer Simpson,"Okay, okay, don't panic. Marge, stop panicking. We need a replacement skeleton, and we need it now. Bart! Strip down to your skeleton!",,,,,
Homer Simpson,Look! A message!,,,,,
Homer Simpson,"""The end will come at sundown."" Heh heh heh heh. Hey, wait a second. I don't like the sound of that.",,,,,
Homer Simpson,"Oh angel, listen not to this child of Satan.",,,,,
Homer Simpson,"Oh, Marge, don't let go, no matter what. If they want you in heaven, they gotta take me, too.",,,,,
Homer Simpson,"Ahh, I love these lazy Saturdays.",,,,,
Homer Simpson,Work!,,,,,
Homer Simpson,"Ahh, I love these real Saturdays. They're so relaxing. Not like that fake Saturday that almost got me fired.",,,,,
Homer Simpson,Absolutely.,,,,,
Homer Simpson,It is?,,,,,
Homer Simpson,We do?,,,,,
Homer Simpson,"Oh, that.",,,,,
Homer Simpson,Ah.,,,,,
Homer Simpson,Pfft. Friends of the library?,,,,,
Homer Simpson,I went yesterday.,,,,,
Homer Simpson,Lenny really wanted to go.,,,,,
Homer Simpson,Open a window.,,,,,
Homer Simpson,"Allll right, I hear ya, honey. Change into something nice. We're steppin' out!",,,,,
Homer Simpson,Can you believe it? It's already been a year.,,,,,
Homer Simpson,"Wow, sweetheart. Look at all this seized booty. We could find the drug boat of our dreams!",,,,,
Homer Simpson,"Well, I bet there's drug dresses and drug vacuum cleaners, too!",,,,,
Homer Simpson,Woo hoo!,,,,,
Homer Simpson,I don't recall being consulted when you bought that hat.,,,,,
Homer Simpson,Then what are you complaining about? You got yours. Mm-hm-hm.,,,,,
Homer Simpson,"Oh, yeah. You've gotta be careful when you do a trick like this....",,,,,
Homer Simpson,You're the boss.,,,,,
Homer Simpson,Okay-bye-love-you.,,,,,
Homer Simpson,"Oh, yeah. I'm a real expert.",,,,,
Homer Simpson,You betcha.,,,,,
Homer Simpson,Nothin' but.,,,,,
Homer Simpson,Oh yeah.,,,,,
Homer Simpson,I see.,,,,,
Homer Simpson,"I don't know, Marge. Trying is the first step toward failure.",,,,,
Homer Simpson,You're all nuts.,,,,,
Homer Simpson,What about me? You didn't thank me.,,,,,
Homer Simpson,I like being thanked.,,,,,
Homer Simpson,Seat belts?! Pfft! They kill more people than they save.,,,,,
Homer Simpson,"Gee, that picture makes your butt look big.",,,,,
Homer Simpson,Lumber. We need lumber.,,,,,
Homer Simpson,"Hey, Skinner! Wanna drag race?",,,,,
Homer Simpson,Come on! It'll be fun!,,,,,
Homer Simpson,Come on... you... stupid... car... you... get... goin'...,,,,,
Homer Simpson,Lousy doormat.,,,,,
Homer Simpson,"Yeah, honey. Even if you don't succeed in the business world, you're still the world's greatest wife and mother.",,,,,
Homer Simpson,"Kids, your mother's under a lot of pressure. Why don't we let her clear the table in peace?",,,,,
Homer Simpson,"Man, the air feels good on my neck!",,,,,
Homer Simpson,"Ooo, gumball.",,,,,
Homer Simpson,"Wow, honey, you sold a house and got rid of the Flanders. What's for dinner?",,,,,
Homer Simpson,"Yeah, me too. Let me know if you need any help.",,,,,
Homer Simpson,It was just an expression.,,,,,
Homer Simpson,That old Flanders place gives me the creeps.,,,,,
Homer Simpson,"""MY NAME IS LUKA, / I LIVE ON THE SECOND FLOOR...""",,,,,
Homer Simpson,,,,,,
Homer Simpson,"This is my car! And I'm not fat, it's glandular!",,,,,
Homer Simpson,Stop it!,,,,,
Homer Simpson,You're...,,,,,
Homer Simpson,...going...,,,,,
Homer Simpson,...down...,,,,,
Homer Simpson,...punk!,,,,,
Homer Simpson,"Yeah, you're right.",,,,,
Homer Simpson,"Oh. Oh, wow, lucky thing we landed on this bubble wrap.",,,,,
Homer Simpson,"Oh, you will, honey. You will.",,,,,
Homer Simpson,Stupid heater! Don't make me come in there!,,,,,
Homer Simpson,"You know me, Marge. I crave the hustle and bustle.",,,,,
Homer Simpson,"Oh, Santa's got a little trick up his sleeve.",,,,,
Homer Simpson,"Attention, shoppers. Register 9 is now open for your shopping convenience.",,,,,
Homer Simpson,"Sorry, these are for display only... This has been recalled... Oo, Bart would like this... We're out of these...",,,,,
Homer Simpson,Register 9 is now closed.,,,,,
Homer Simpson,"C'mon, kids. Let's try the lights!",,,,,
Homer Simpson,,,,,,
Homer Simpson,Knock it off...,,,,,
Homer Simpson,"What the-- Where's Christmas? Lisa, where's Christmas?",,,,,
Homer Simpson,Can - we - skip - church?,,,,,
Homer Simpson,"Well, there's no easy way to say it, kids: God hates us.",,,,,
Homer Simpson,"Okay, but they'll have to be pretty damn miserable to make me happy.",,,,,
Homer Simpson,"Oh yeah? We'll show 'em. Come on, kids, pretend we've got new cross-country skis.",,,,,
Homer Simpson,That's not as fun as it looks.,,,,,
Homer Simpson,"Lisa, you promised they'd be miserable. What the hell's goin' on?!",,,,,
Homer Simpson,"Yeah, you're right, Moe. You're always Moe.",,,,,
Homer Simpson,"You take that back, Barney!",,,,,
Homer Simpson,"Stay out of this, old man.",,,,,
Homer Simpson,"Aw, that's my girl. I love you, Marjorie.",,,,,
Homer Simpson,You shut up.,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Oh, Marge, I don't wanna hear any more about that silver polish.",,,,,
Homer Simpson,"Wow, this really restores your faith in...",,,,,
Homer Simpson,"Lisa, do you have to practice that stupid song now?!",,,,,
Homer Simpson,"Thanks, Ted.",,,,,
Homer Simpson,"Marge, kids, let's go buy some happiness!",,,,,
Homer Simpson,"Is this car $15,000?",,,,,
Homer Simpson,What a deal! I'd be a sucker not to get it.,,,,,
Homer Simpson,"Outta my way, snow-poke!",,,,,
Homer Simpson,"Don't worry, honey. I know exactly what I'm --",,,,,
Homer Simpson,Oopsie.,,,,,
Homer Simpson,Shut up! One at a time! Lisa?,,,,,
Homer Simpson,I knew this would happen.,,,,,
Homer Simpson,"Lisa, no! Your hands are too weak!",,,,,
Homer Simpson,"I'm gonna kill you! / No, I'm killing him first! / Why you little... Bart, the next time you ever have... / You went too far...",,,,,
Homer Simpson,"Yes, Kent. ""Hello, jerk. We may never find you, and we should probably all stop looking. But one thing's for sure: you do exist.""",,,,,
Homer Simpson,"Oh, it's true! We weren't robbed! That part we made up! But the rest is true!",,,,,
Homer Simpson,"Well, the boy told us. But that was after we filed a phony police report.",,,,,
Homer Simpson,"Relax, Marge. This'll all blow over.",,,,,
Homer Simpson,"Oh, no. Look at the line!",,,,,
Homer Simpson,Head of the line! A family could get used to being shunned. Huh? Huh?,,,,,
Homer Simpson,"Run for your lives, everyone! This is not a drill!",,,,,
Homer Simpson,"Oh great, now we have to send him a card.",,,,,
Homer Simpson,There's only one way out. We've gotta give this greedy town its money back.,,,,,
Homer Simpson,"Oh no, there's that angry mob again.",,,,,
Homer Simpson,What the hell's goin' on?,,,,,
Homer Simpson,Maybe so. But there's one thing they forgot to take away from us. This washcloth.,,,,,
Homer Simpson,The hell it is!,,,,,
Homer Simpson,"Gimme that! / Uh, gimme that! / No! / Let go! / Gimme that my washcloth! / I want it!",,,,,
Homer Simpson,"Hey, she's getting away with the washcloth!",,,,,
Homer Simpson,Go!,,,,,
Homer Simpson,"Oh, I got it! Oh, it's just a thread! It was... She's got... she's got the washcloth!",,,,,
Homer Simpson,"Well, they put us on the ""Waiting to Exhale Waiting List."" But they said don't hold your breath.",,,,,
Homer Simpson,"Whoa. Whoa. Calm down, little lady--Take it easy--Take it easy. No.",,,,,
Homer Simpson,"Something very close, exactly along those lines--A Clint Eastwood - Lee Marvin shoot 'em up western!",,,,,
Homer Simpson,"With blood, I bet!",,,,,
Homer Simpson,"They're singing! They're singing, Marge! Why aren't they killing each other?",,,,,
Homer Simpson,"Wait, wait, wait. Here comes Lee Marvin. Thank God. He's always drunk and violent.",,,,,
Homer Simpson,Bart!,,,,,
Homer Simpson,"Ooh, why did they have to screw up a perfectly serviceable wagon story with all that fruity singing?",,,,,
Homer Simpson,Singing is the lowest form of communication.,,,,,
Homer Simpson,"No I don't, I hate to rhyme.",,,,,
Homer Simpson,"NO I DON'T, I THINK THEY'RE BAD / THEY'RE FAKE AND PHONEY AND TOTALLY WRONG.",,,,,
Homer Simpson,I WOULDN'T / I COULDN'T / I HATE THAT STUFF!,,,,,
Homer Simpson,AND THEIR DAMP-TROUSERED PA.,,,,,
Homer Simpson,"SEE? ALL THIS SINGING SCARED HIM AWAY / IF WE JUST TALKED LIKE NORMAL, HE'D PROBABLY STAY.",,,,,
Homer Simpson,Okay.,,,,,
Homer Simpson,I knew I should've shut that window.,,,,,
Homer Simpson,EVEN THE CRIMINALS ARE BEGINNING TO CROON.,,,,,
Homer Simpson,"ALL RIGHT MARGE, YOU'VE CONVINCED ME, THERE ARE MORE TERRIBLE THINGS / THAN MUSICAL COMEDIES WHERE EVERYONE SINGS.",,,,,
Homer Simpson,And not a moment too soon.,,,,,
Homer Simpson,"The experts say that if you want an animal to do something, you should do it yourself first to show him how.",,,,,
Homer Simpson,"Sor-reee, your majesty.",,,,,
Homer Simpson,Ice-cream-man-Ice cream-man!,,,,,
Homer Simpson,It's carnival time!,,,,,
Homer Simpson,"Here's money, kids! Take what you need!",,,,,
Homer Simpson,Ding! Ding! Ding! Ding!,,,,,
Homer Simpson,Oo! Oo! I want to see Lobster Boy and Shrimp Girl!,,,,,
Homer Simpson,Oo! Oo! Me first!,,,,,
Homer Simpson,Heart condition? Get outta here.,,,,,
Homer Simpson,"Obviously, I don't. Now if you'll get out of my way...",,,,,
Homer Simpson,"He's not just some ""guy,"" Marge. He's a carny, and part of a noble tradition. Carnies built this country. The carnival part of it, anyway. And though they may be rat-like in appearance, they are truly kings among men.",,,,,
Homer Simpson,"Yes, sir!",,,,,
Homer Simpson,"Ow, my heart!",,,,,
Homer Simpson,Do do do do do...,,,,,
Homer Simpson,"Who, me?",,,,,
Homer Simpson,"Sorry, son. Daddy failed.",,,,,
Homer Simpson,A novelty comb! Kings among men...,,,,,
Homer Simpson,"Hey, come on! He doesn't have any money. Look at his clothes.",,,,,
Homer Simpson,"Hey, that's not fair! I wanna be a carny, too! Can I, mister? Huh? Can I? Please?",,,,,
Homer Simpson,"Sure, anything you want.",,,,,
Homer Simpson,"Oh-ho, put down your stick. We're here to work.",,,,,
Homer Simpson,Hmm...,,,,,
Homer Simpson,"Yeah, he's telling the truth.",,,,,
Homer Simpson,"Thanks for the food, Mister...",,,,,
Homer Simpson,"Did ya hear that, Bart? The Carny Code. Bart, did you hear that?",,,,,
Homer Simpson,"Yes, sir!",,,,,
Homer Simpson,Fry up some cheese?,,,,,
Homer Simpson,"Please, folks. Hold your fire. The water level is dangerously low. Oh!",,,,,
Homer Simpson,Oh-ho-ho-ho! Ow! My leg!,,,,,
Homer Simpson,Oh. Bart?,,,,,
Homer Simpson,Do I like chicken?,,,,,
Homer Simpson,I guess not.,,,,,
Homer Simpson,"Buddy, you're the luckiest chicken in the world.",,,,,
Homer Simpson,"Oh, we'll see about that. Gimme ten rings.",,,,,
Homer Simpson,"Ah, yes. How do we handle refunds?",,,,,
Homer Simpson,Gimme ten rings.,,,,,
Homer Simpson,"Hey, there's a sucker.",,,,,
Homer Simpson,"Yeah, we could start our own game, where people throw ducks at balloons, and nothing's the way it seems.",,,,,
Homer Simpson,And how...,,,,,
Homer Simpson,I understand.,,,,,
Homer Simpson,"Not right now, son. Daddy's talking to a policeman.",,,,,
Homer Simpson,No. He's Bart.,,,,,
Homer Simpson,Okay.,,,,,
Homer Simpson,It's a ring toss game.,,,,,
Homer Simpson,"Well, ain't that somethin'.",,,,,
Homer Simpson,"I was trying to, but the opportunity never came up.",,,,,
Homer Simpson,Can't you stay in the Whack-A-Mole game?,,,,,
Homer Simpson,"Look at 'em, Bart. If a carny can wind up homeless, it can happen to anyone.",,,,,
Homer Simpson,"Yes, but first there's a little matter of the Carny Code.",,,,,
Homer Simpson,"Cooder, Spud. Get off that hog. You're coming to stay at our house.",,,,,
Homer Simpson,"Oh, it won't be long. Once their resume gets out, they'll have all kinds of offers. The older one can pull out his left eye.",,,,,
Homer Simpson,"Now who's the filthy sleezebag, uh Marge?",,,,,
Homer Simpson,That's weird. The key doesn't fit.,,,,,
Homer Simpson,Cooder! What have you done to our house?,,,,,
Homer Simpson,You can't do this to me. What about the Carny Code?,,,,,
Homer Simpson,Carnies took over our house. You've gotta help us.,,,,,
Homer Simpson,Thank you so much.,,,,,
Homer Simpson,"Honey, Daddy's waiting for the detective.",,,,,
Homer Simpson,"Listen to 'em, watching my television, sittin' on my couch... You better not be in my ass-groove!",,,,,
Homer Simpson,It took me years to forge that groove.,,,,,
Homer Simpson,Good Morning everybody.,,,,,
Homer Simpson,Stupid Gravity.,,,,,
Homer Simpson,I've got it!,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Aw, you can't outsmart carnival folk. They're the cleverest folk in the world. Just look at the way they sucker regular folk with those crooked games. That's it! Fire! Or...",,,,,
Homer Simpson,"I've got a proposition for you, Cooder.",,,,,
Homer Simpson,"One game of ring toss. If I can throw this Hula Hoop onto the chimney, you'll give us our house back. If I miss, I'll sign the deed over to you.",,,,,
Homer Simpson,That's right.,,,,,
Homer Simpson,Now!,,,,,
Homer Simpson,"Yeah, I guess your old man is smarter than you thought.",,,,,
Homer Simpson,"Look at 'em standing out there. No place to go. Heh, heh. Poor guys. Hey, what if we let 'em stay here for just a few days?",,,,,
Homer Simpson,My groove!,,,,,
Homer Simpson,They mushed it all out of shape.,,,,,
Homer Simpson,"All right, better put on a pot of coffee, Marge. This could take a while.",,,,,
Homer Simpson,"Come on now, just a little more. Little more to the left... to the left there. What did he do this thing? Almost... Ahhhhhhhhh",,,,,
Homer Simpson,"I always say, a boy can learn more at an airport than he can at any school.",,,,,
Homer Simpson,"This, Bart, is a crazy man.",,,,,
Homer Simpson,Right. That'll work.,,,,,
Homer Simpson,Hmm. Makes sense.,,,,,
Homer Simpson,How much is this free resort weekend?,,,,,
Homer Simpson,And when is this weekend?,,,,,
Homer Simpson,Uh huh. And how much does it cost?,,,,,
Homer Simpson,I see. And when is it?,,,,,
Homer Simpson,And what are you charging for this free weekend?,,,,,
Homer Simpson,"It's free, right?",,,,,
Homer Simpson,"Who cares what it is? The point is these are some decent, generous people that I can take advantage of.",,,,,
Homer Simpson,"Marge, Marge, Marge. Remember when those smooth-talking guys tried to sell me a time-share vacation condo?",,,,,
Homer Simpson,"So, I beat the system.",,,,,
Homer Simpson,Yes. I am the highly suggestible type.,,,,,
Homer Simpson,"Outta my way, jerk ass!",,,,,
Homer Simpson,"NA NA NA NA NA NA NA NA FISH-ING / NA NA NA NA NA NA NA NA FISH-ING / FISH-ING, FISH-ING--",,,,,
Homer Simpson,Fish-ing.,,,,,
Homer Simpson,Who the hell is that? Some kind of leader?,,,,,
Homer Simpson,Will there be beer?,,,,,
Homer Simpson,Homer no function beer well without.,,,,,
Homer Simpson,What kind of beer?,,,,,
Homer Simpson,Really? I'm surprised about Maggie.,,,,,
Homer Simpson,"Wow, a free movie. Thanks! Outta my way, jerk ass.",,,,,
Homer Simpson,"Whoa, you've got my number on that one, buddy! This is a smart group.",,,,,
Homer Simpson,"Now wait a minute, Moe --",,,,,
Homer Simpson,Wait - I'm confused about the movie. So the cops knew that internal affairs was setting them up?,,,,,
Homer Simpson,"Well, you see, when I get bored, I make up my own movie. I have a very short attention span.",,,,,
Homer Simpson,"Ooh, look a bird.",,,,,
Homer Simpson,"Uh yeah, I guess I could lose a few pounds. And I can be kind of thick sometimes.",,,,,
Homer Simpson,"Oh, my mistake.",,,,,
Homer Simpson,"You gonna finish that, bony?",,,,,
Homer Simpson,"NA NA NA NA NA NA NA NA LEADER / NA NA NA NA NA NA NA NA LEADER / LEA-DER, LEA-DER, LEA-DER!",,,,,
Homer Simpson,"BATMAN! / I MEAN, LEADER! I LOVE THE LEADER!",,,,,
Homer Simpson,ACT II,,,,,
Homer Simpson,"Come again, Marge?",,,,,
Homer Simpson,I've joined the Movementarians! And so have all of you!,,,,,
Homer Simpson,"All I had to give them was our life savings, the deed to the house, and a commitment of ten trillion years of labor.",,,,,
Homer Simpson,"Marge, when I join an underground cult, I expect a little support from my family.",,,,,
Homer Simpson,I have not been brainwashed. Kill the girl. Kill the girl.,,,,,
Homer Simpson,What? What did I say?,,,,,
Homer Simpson,Of course not! Except that we're all moving to the Movementarian Agricultural Compound to be near the Leader and serve him.,,,,,
Homer Simpson,And it didn't cost us a dime.,,,,,
Homer Simpson,"Hah, why even unpack?",,,,,
Homer Simpson,"That's a negatory, good buddy!",,,,,
Homer Simpson,"See, Marge? Our lives are so much better now!",,,,,
Homer Simpson,Oh boy! We get to see the Leader pass by.,,,,,
Homer Simpson,"Yes, it would be nice if he'd buy American, but what are ya gonna do?",,,,,
Homer Simpson,I've never been so happy.,,,,,
Homer Simpson,"But Marge, we're not mass married.",,,,,
Homer Simpson,These lima beans are even better than the ones we had for breakfast and lunch. Oh! A lima bean that looks just like the Leader! I'll put it with the others.,,,,,
Homer Simpson,What an honor! We've been called into the presence of --,,,,,
Homer Simpson,Marge? You're the Leader? You don't look anything like the beans.,,,,,
Homer Simpson,,,,,,
Homer Simpson,The Leader knows all and sees all.,,,,,
Homer Simpson,And he's going to take us to a wonderful new planet.,,,,,
Homer Simpson,Beer?,,,,,
Homer Simpson,But I want to go.,,,,,
Homer Simpson,"I'm glad I'm back! Because the moment that sweet, sweet beer hit my tongue, I was born again!",,,,,
Homer Simpson,Now I can show all of you what I've come to realize. The reason we're not allowed in the Forbidden Barn is because there is no inter-galactic spaceship! He's taken our money just so he can...build one hell of a spaceship!,,,,,
Homer Simpson,Whoops.,,,,,
Homer Simpson,To think I turned to a cult for mindless happiness when I had beer all along.,,,,,
Homer Simpson,"And you Marge, the bringer of beer!",,,,,
Homer Simpson,Yeah. He's my favorite fictional character.,,,,,
Homer Simpson,Woo hoo!,,,,,
Homer Simpson,Quiet. God looks like he has something important to say.,,,,,
Homer Simpson,"I can't make it in today, Mr. Smithers. I have Smallpox... Well, it wasn't wiped out in my house.",,,,,
Homer Simpson,"Water bill, third notice... jury duty, third notice... mortgage bill, ooh, second notice...",,,,,
Homer Simpson,Flancrest Enterprises?,,,,,
Homer Simpson,You liar. You don't have a home business. Why would you make up a lie like that?,,,,,
Homer Simpson,"Internet, eh?",,,,,
Homer Simpson,"Scratch, eh?",,,,,
Homer Simpson,"Maude, eh?",,,,,
Homer Simpson,"No time to answer that, Marge. I'm setting up a home office for my new business enterprise.",,,,,
Homer Simpson,Ever heard of a little thing called the Internet?,,,,,
Homer Simpson,"Oh yeah, everybody's making money off the Internet except us. We've fallen behind. Way behind.",,,,,
Homer Simpson,"Can't discuss that now, Marge. I have to write another delicious memo.",,,,,
Homer Simpson,Mmm... memo.,,,,,
Homer Simpson,"What am I gonna call my Internet company? All the good names are taken. Oh, wait, I've got it! Flancrest Enterprises.",,,,,
Homer Simpson,"Uh, this industry moves so fast, it's really hard to tell. That's why I need a name that's cutting edge, like Cutco... or Edgecom... Interslice... Come on, Marge -- you're good at these. Help me out.",,,,,
Homer Simpson,"Fine. It's not important. What really matters is my title. I think I'll make myself Vice President. No, wait... Junior Vice President.",,,,,
Homer Simpson,CompuGlobal HyperMegaNet. Junior Vice President Homer Simpson speaking. How may I direct your call?,,,,,
Homer Simpson,It's Patty.,,,,,
Homer Simpson,"Welcome to the Internet, my friend. How can I help you?",,,,,
Homer Simpson,Can I have some money now?,,,,,
Homer Simpson,"Ooo, they have the Internet on computers now...",,,,,
Homer Simpson,"Bill Gates? Billionaire computer nerd Bill Gates? Oh my God, oh my God! Get out of sight, Marge! I don't want this to look like a two-bit operation!",,,,,
Homer Simpson,You don't look so rich.,,,,,
Homer Simpson,"Get a load of the bowl job, Marge.",,,,,
Homer Simpson,"This is it, Marge. I poured my heart and soul into this business, and now it's finally paying off! We're rich! Richer than astronauts!",,,,,
Homer Simpson,"Oh, right. I reluctantly accept your proposal.",,,,,
Homer Simpson,"Hey, what the hell's going on?!",,,,,
Homer Simpson,"Well, maybe if he had better arch support, they wouldn't have caught him.",,,,,
Homer Simpson,"Well, well, well... If it isn't Professor Know-it-all. 'Scuse me, Marge.",,,,,
Homer Simpson,"That's where you're wrong, pal!",,,,,
Homer Simpson,It's not enough to want a cracker. You have to earn it!,,,,,
Homer Simpson,"Why, yes. Yes I do.",,,,,
Homer Simpson,A rest home for pirates?,,,,,
Homer Simpson,Now that's a fight I wanna be a part of.,,,,,
Homer Simpson,I don't get it.,,,,,
Homer Simpson,I still don't get it.,,,,,
Homer Simpson,Oh I get it. I get jokes.,,,,,
Homer Simpson,"Yes! Yes! Oh, God yes!",,,,,
Homer Simpson,"Take that, Marge!",,,,,
Homer Simpson,"Woop, sorry son. I didn't know you, Jay Leno, and a monkey were bathing a clown.",,,,,
Homer Simpson,Oooh! Oh! Krusty!,,,,,
Homer Simpson,Booo!,,,,,
Homer Simpson,I also have to go. Booo!,,,,,
Homer Simpson,Krusty's gone nuts...,,,,,
Homer Simpson,"I'll cover ya, honey.",,,,,
Homer Simpson,Woo! TV! Yeah!,,,,,
Homer Simpson,Impeach Churchill!,,,,,
Homer Simpson,"Take that, you greedy fat cats. Marge, gimme your purse.",,,,,
Homer Simpson,"From now on, I'm gonna be just like Krusty and tell it like it is. Marge, you're gettin' a little fat around the old thighs.",,,,,
Homer Simpson,"You too, Bart.",,,,,
Homer Simpson,"You didn't have to tell it like it is, Marge.",,,,,
Homer Simpson,I hope he tells us to burn our pants. These things are drivin' me nuts!,,,,,
Homer Simpson,Don't you hate pants?,,,,,
Homer Simpson,"Hey, I thought your mother told you to take a bath.",,,,,
Homer Simpson,"Aw, I understand, kids. I'm not a bath man myself -- more of a cologne man.",,,,,
Homer Simpson,Don't worry. Daddy'll fix it.,,,,,
Homer Simpson,Hmmm.,,,,,
Homer Simpson,Outta my way! She's gonna blow!,,,,,
Homer Simpson,Hi sweetie. I'm off to Moe's. Love ya.,,,,,
Homer Simpson,To Marge. And all the blissful years I've spent hiding from her in this bar.,,,,,
Homer Simpson,Whatever happened to your mail order bride?,,,,,
Homer Simpson,So her career got in the way.,,,,,
Homer Simpson,"Now, now, I won't hear of it, Moe. You're a fabulous catch.",,,,,
Homer Simpson,He thought he was gonna steal--,,,,,
Homer Simpson,"Oh, it's probably due to your ugliness. But that doesn't mean we can't find you a woman. Come on, we're goin' to the darkest bar in town.",,,,,
Homer Simpson,Relax. All I smell is garlic and fish.,,,,,
Homer Simpson,"Okay, I won't lie to you. A lot of people saw that. But you gotta keep tryin'.",,,,,
Homer Simpson,"Hey, don't give up, Moe. The girl of your dreams has gotta be in some bar.",,,,,
Homer Simpson,"Let's get out of here, Moe. This is goin' nowhere.",,,,,
Homer Simpson,Stop kissing that cat and get in the car!,,,,,
Homer Simpson,Maa-rrge...,,,,,
Homer Simpson,"Oh, yeah, I got that.",,,,,
Homer Simpson,"Aw, come on, Moe. Think of all you have to offer besides money.",,,,,
Homer Simpson,"If you really need money, you could sell a kidney, or maybe even your car.",,,,,
Homer Simpson,"Steal? Oh no, you got the wrong guy.",,,,,
Homer Simpson,You dropped somethin'.,,,,,
Homer Simpson,"Oh, you did. But -- I still don't know... I can just imagine what Marge would say.",,,,,
Homer Simpson,I'll do it!,,,,,
Homer Simpson,Mmmm... me.,,,,,
Homer Simpson,What about the cops?,,,,,
Homer Simpson,"So, as soon as you get back, we steal the car, right?",,,,,
Homer Simpson,"You're a genius, Moe. All your troubles will soon be over for a couple months.",,,,,
Homer Simpson,Why all the pearls? Why all the hair? Why anything?,,,,,
Homer Simpson,"No, you look a little nervous, Lisa.",,,,,
Homer Simpson,No. I'm just going out to commit certain deeds.,,,,,
Homer Simpson,Suckers.,,,,,
Homer Simpson,I'm gonna be the best car thief ever.,,,,,
Homer Simpson,"Hey! Oh, no you don't!",,,,,
Homer Simpson,"""Stealing, stealing / Stealing a car for Moe / Dada dada dada dada / Insurance fraud today...""",,,,,
Homer Simpson,"They're showing ""Hail to the Chimp!"" Oh, I have time to see one little movie!",,,,,
Homer Simpson,That's what you get for not hailing to the Chimp.,,,,,
Homer Simpson,"Oh, no! The train!",,,,,
Homer Simpson,,,,,,
Homer Simpson,I gotta find another way to wreck Moe's car!,,,,,
Homer Simpson,"Homer, you genius.",,,,,
Homer Simpson,Ger-onimo!,,,,,
Homer Simpson,Huh?,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,Whoa! Hang on a minute! The guard said I have visitors coming!,,,,,
